row ID,row m/z,row retention time,C7.mzML Peak area,C8.mzML Peak area,C9.mzML Peak area,C10.mzML Peak area,C11.mzML Peak area,C12.mzML Peak area,C13.mzML Peak area,C14.mzML Peak area,C15.mzML Peak area
1977,415.2667397,19.413235,2459651,4034943.8,0,0,0,0,0,0,0
3663,368.2253002,25.38007,0,1486862.5,3.45E+07,1.16E+07,947900.3,0,0,0,0
539,274.107346,13.813093,866840.94,0,0,0,0,0,0,0,0
4225,293.2108458,27.019627,0,0,379672.22,1.34E+07,1.03E+07,1022279.56,0,0,0
1336,195.1381622,17.22858,5602585.5,520096.16,0,0,0,0,0,0,0
652,228.1595532,14.942856,1166922.5,0,0,0,0,0,0,0,0
1399,291.1703955,17.441067,0,1926610,1679337.1,0,0,0,0,0,0
1180,203.1796044,16.765919,4531205,2068823.8,0,0,0,0,0,0,0
2205,298.201489,20.132114,1370049,2091267.4,0,0,0,0,0,0,0
2416,512.3792301,20.839685,1.48E+07,3.49E+07,9583581,0,0,0,0,0,0
5429,622.4627287,31.50621,0,0,0,1.72E+07,2.57E+07,0,0,0,0
3219,341.2686874,23.872265,0,0,5662800.5,2053361.4,0,0,0,0,0
4913,821.5583521,29.112032,0,0,0,5867798,9656399,403353.16,0,0,0
316,409.1395923,10.130646,635338.3,541508,164203.66,0,0,0,0,0,0
5273,363.3254242,30.705374,0,0,0,0,0,2916392.2,0,0,0
1872,244.1909314,18.963139,4431110,3083995.2,0,0,0,0,0,0,0
5433,557.7370493,31.497658,0,0,51293.914,5978404.5,2381168.8,0,0,0,0
5374,408.3318584,31.196987,0,0,0,0,0,3046190.8,568495.1,0,0
2741,283.2268466,22.111496,0,734653.25,3411197.8,0,0,0,0,0,0
3165,558.4029242,23.612392,3040466,1.65E+07,6882505,264473.16,0,0,0,0,0
738,472.1503806,15.384764,2.75E+07,612511,0,0,0,0,0,0,0
2816,277.2162896,22.383045,0,466762.16,3473092,0,0,0,0,0,0
3632,369.2998677,25.32724,0,0,4775159.5,1.97E+07,1.30E+07,2643951.2,151602.1,0,0
2753,707.4550425,22.123074,0,1480812.9,835714.4,0,0,0,0,0,0
3811,285.2212288,25.789885,0,0,424077.88,5513527.5,5167368.5,729854.7,0,0,0
2148,383.2429887,19.944506,1091365.5,4118905.8,503435.34,0,0,0,0,0,0
591,177.0547789,14.521215,2126410.8,0,0,0,0,0,0,0,0
3690,716.4360854,25.454819,0,0,8019879.5,1.06E+07,3475636.8,0,0,0,0
1484,370.1398754,17.644888,4209109.5,2101075.8,1363010.1,490857.66,49989.027,0,0,0,0
5046,419.3516541,29.652618,0,0,0,0,0,1136896.9,0,0,0
3159,281.2475995,23.594673,0,0,3816687,1874385,0,0,0,0,0
348,220.0968709,10.758738,590678.75,3339513.5,3559564,638412.2,0,0,0,0,0
324,245.1384886,10.322597,0,0,0,0,1234662.2,0,0,0,0
2002,123.1170665,19.461714,4339754,1.41E+07,3847635.5,0,0,0,0,0,0
4116,395.2791086,26.636106,0,0,725115.94,7077962.5,5831436,264586.1,0,0,0
5037,1006.723523,29.616116,0,0,0,5741636,5949703.5,0,0,0,0
5205,379.3204999,30.330803,0,0,0,0,1322730,2.57E+07,6229408,1213244.2,0
359,230.1175959,10.91086,717864.06,241861.8,0,0,0,0,0,0,0
4589,176.0375034,28.121826,0,0,0,0,0,1181199.5,721084.7,959396.4,0
5142,456.3679581,30.068266,0,0,0,0,0,3289766.2,0,0,0
2397,423.1987127,20.781828,0,0,0,0,0,8643816,0,0,0
3982,298.2740067,26.316826,0,0,0,0,0,0,565697.5,302688.44,0
2527,480.2956653,21.269249,0,1422035.2,1443522.1,0,0,0,0,0,0
341,300.1708254,10.592789,0,509643.7,1157573.4,649404.3,0,0,0,0,0
3336,497.8477875,24.335217,0,3461077,3678103,0,0,0,0,0,0
5163,510.4517105,30.15481,0,0,0,0,0,0,1066474,1477926.1,986397.56
3677,642.4777668,25.42339,0,7991770,1.00E+08,6.48E+07,1.48E+07,0,0,0,0
3317,599.2350588,24.23531,0,0,2192473,1137994.1,0,0,0,0,0
5134,454.3888445,30.01416,0,0,0,0,50039.86,6365017.5,0,0,0
2331,292.1906797,20.560854,5260486.5,3.18E+07,4815081.5,0,0,0,0,0,0
2588,806.5832225,21.489035,3734671,4635439,524010.7,0,0,0,0,0,0
5364,673.4764686,31.111263,0,0,0,2262339,3359120,0,0,0,0
1917,617.402213,19.153675,1322437.8,573465.44,0,0,0,0,0,0,0
4579,219.1742105,28.089329,0,0,0,0,119895.98,3005468.8,0,0,0
4065,395.2791505,26.494322,0,0,800131.2,6160188.5,4154404,0,0,0,0
5351,391.2030637,31.077766,0,0,0,0,0,6776129,358115.12,0,0
5462,473.3598374,31.666115,0,0,0,0,0,3513852.5,318155.78,0,0
2759,751.4359158,22.146194,0,1653018.5,1514307.9,0,0,0,0,0,0
1310,271.1904589,17.182127,5399593.5,1210093.9,0,0,0,0,0,0,0
2995,290.2115081,22.969275,0,0,5519106.5,5362944.5,246365.89,0,0,0,0
732,335.1389871,15.358839,723229.2,0,0,0,0,0,0,0,0
5206,309.2786342,30.357903,0,0,0,0,0,2400504.2,0,0,0
780,265.0973062,15.533655,0,790579.2,855411.75,0,0,0,0,0,0
4640,397.3310107,28.244593,0,0,0,2656620,1.15E+07,6213339,0,0,0
5244,426.8043557,30.53696,0,0,0,56877.53,3111156.5,0,0,0,0
839,312.1340009,15.710884,2.10E+07,1.43E+07,950955.8,0,0,0,0,0,0
3633,291.2681155,25.332138,0,0,952528.56,5876827,3487827.2,658917,0,0,0
3031,514.3588234,23.164728,49327.305,3449742.2,930228.6,0,0,0,0,0,0
60,111.0445233,5.043905,0,0,0,0,0,0,3456938.2,1300447.4,1929120.6
1889,241.1800614,19.043541,0,2109148.5,0,0,0,0,0,0,0
5262,464.3580905,30.619507,0,0,0,0,887452.2,4616634.5,165162.17,0,0
2792,614.447051,22.28514,4486850.5,4.45E+07,2.54E+07,1975167.9,0,0,0,0,0
1627,256.0968264,18.1382,6925862.5,6205049,425818.62,0,0,0,0,0,0
4878,564.4208407,28.987799,0,0,2.10E+07,4.89E+07,3.06E+07,813973.25,0,0,0
2795,260.1283555,22.297388,0,0,2198334.2,520380.7,0,0,0,0,0
2061,572.4009169,19.620567,2846757,1170410.5,0,0,0,0,0,0,0
1813,734.5258071,18.755644,2541212,0,0,0,0,0,0,0,0
295,277.1295507,9.809192,454753.94,0,0,0,0,0,0,0,0
3650,672.4101904,25.343225,0,0,2817879.2,3725135,1011912.94,0,0,0,0
593,476.1551131,14.544294,0,0,874332.56,1050619.1,0,0,0,0,0
929,302.3054462,15.9394655,0,416583.06,1909266,3283898,3359880.8,2516039.2,888456.6,1075302.2,533682.4
1131,308.185745,16.64885,5710414,358828.12,0,0,0,0,0,0,0
4598,542.389352,28.13917,0,0,6379505.5,1.03E+07,5473673.5,0,0,0,0
5117,673.4776809,29.930191,0,0,8290581,2.42E+07,1.33E+07,0,0,0,0
1035,271.1904736,16.345177,2496729,1563580.5,0,0,0,0,0,0,0
1698,208.1334904,18.347698,0,1845888.1,1054758.4,0,0,0,0,0,0
2991,364.248152,22.931816,0,3579099,5465324,159158.08,0,0,0,0,0
3554,303.2317998,25.099995,0,0,0,3445583.2,2087141.9,0,0,0,0
4642,520.3766383,28.247042,0,0,4590200.5,7624855.5,4018303.2,0,0,0,0
5050,522.8725733,29.657623,0,0,422919.56,1.71E+07,1.06E+07,0,0,0,0
482,174.0915741,13.098576,636976.3,0,0,0,0,0,0,0,0
2551,434.3219387,21.395546,7820008.5,4764188.5,51506.57,0,0,0,0,0,0
4860,791.5592818,28.888983,0,0,6435783.5,4412266,340218.56,0,0,0,0
1057,169.0860281,16.452827,3284198,0,0,0,0,0,0,0,0
1656,281.1860202,18.225471,3535183.8,1041140.2,0,0,0,0,0,0,0
3096,249.2213856,23.43257,0,0,1693240.5,870462,0,0,0,0,0
59,146.1176637,5.0144,336170.38,212431.66,897077.94,760560.5,0,0,8688556,2997179.2,1.30E+07
894,239.089668,15.824154,641224.1,1438810.8,0,0,0,0,0,0,0
99,228.101958,6.1460643,0,174697.78,598724.44,473916.16,0,0,0,0,0
2893,293.2112042,22.69384,0,0,2699018,871615.2,846947.5,930340,0,0,0
1301,178.1227891,17.176296,6314319.5,863206.5,0,0,0,0,0,0,0
1744,441.249955,18.519005,665505.75,643646.4,0,0,0,0,0,0,0
4210,475.8529024,26.960129,0,0,9168248,8158396.5,2895181.5,0,0,0,0
563,390.2386864,14.100427,0,2242923.5,8318288.5,4577645.5,1293295.4,0,0,0,0
3445,790.587692,24.762306,0,4.82E+07,4.94E+07,1.61E+07,6804979.5,0,0,0,0
1214,639.4078669,16.899122,0,119310.7,787643.56,423342.4,0,0,0,0,0
879,326.1497259,15.807279,383630.3,5395073,3067876.5,0,0,0,0,0,0
2932,492.3317622,22.800589,0,574979.25,1.41E+07,2.46E+07,1.34E+07,153210.89,0,0,0
1568,333.2635618,17.926361,2468373.5,711333.75,0,0,0,0,0,0,0
5316,471.3443347,30.924757,0,0,0,0,0,1564773.1,0,0,0
3,113.0350256,4.3924513,0,0,0,0,0,0,1147844.9,158048.44,0
4266,506.3392525,27.158682,0,0,0,0,0,0,2865317.8,0,0
587,235.1077886,14.473169,3544535,0,0,0,0,0,0,0,0
2939,514.3141603,22.806906,0,0,0,642781.6,2008377.1,0,0,0,0
961,301.1757824,16.084536,3779080.8,0,0,0,0,0,0,0,0
1478,528.3743689,17.626968,8365486.5,665148.6,0,0,0,0,0,0,0
5423,468.44127,31.510239,0,0,0,0,0,0,0,1115519.5,3354283.2
1319,283.2268111,17.20531,2976564,715181.75,0,0,0,0,0,0,0
2329,374.1502406,20.556345,0,0,706441.6,0,0,0,0,0,0
566,240.123249,14.160172,1457772.4,0,0,0,0,0,0,0,0
3255,453.3941769,23.987726,0,0,0,0,0,0,8329130.5,4740861,945341.5
4500,474.2647928,27.841648,0,0,1858353.6,0,0,1442731.6,0,0,0
3489,848.5149718,24.916561,0,0,2326635.5,1237827.9,0,0,0,0,0
1063,195.1017695,16.480907,2282343.2,306078.25,0,0,0,0,0,0,0
4411,802.5875412,27.585218,0,0,2.66E+07,5.90E+07,3.19E+07,1408281,0,0,0
2215,228.1960399,20.159672,0,0,1040793.75,310643.9,0,0,0,0,0
5283,732.5275821,30.721632,0,0,1760557.6,5841926.5,1.07E+07,0,0,0,0
1931,331.248042,19.194122,966141.75,1931942.4,0,0,0,0,0,0,0
3537,400.3055975,25.019262,0,0,3858588.5,4012149.5,526734.7,0,0,0,0
3833,436.3054952,25.83895,0,0,7843013.5,3.90E+07,2.45E+07,2742479,0,0,0
4597,513.3869462,28.117405,0,0,3.00E+07,3.57E+07,1.95E+07,97186.08,0,0,0
890,242.1174662,15.824318,4.52E+07,9.76E+07,1.10E+07,104711.8,0,0,0,0,0
5127,379.320511,29.994497,0,0,0,0,4170062.2,1.89E+07,1327482.2,0,0
5241,571.4288392,30.564228,0,0,1079268.8,2.80E+07,9554291,371775.88,0,0,0
186,423.0690304,7.701791,700759.94,0,0,0,0,0,0,0,0
3038,383.0762507,23.196878,0,0,6749579,1.18E+07,532711.5,0,0,0,0
3149,442.3297025,23.553284,0,0,0,0,0,0,5499511.5,943875.5,0
4363,432.3242647,27.43194,0,0,2.30E+07,3.18E+07,1.74E+07,1037148.2,0,0,0
2203,208.1334989,20.12849,0,1572625.9,7850739.5,950327.94,0,0,0,0,0
3294,287.2368719,24.149374,0,0,2745843,4764595,785553,0,0,0,0
4844,556.4415188,28.816376,391981.44,99533.41,47059.312,748083.9,2216557.8,819137.9,277111.94,676850,327182.9
4594,776.4719062,28.136703,0,0,0,2598148,4508315,644777,0,0,0
3899,427.3058476,26.031807,0,0,2194816.5,2.01E+07,7784727.5,0,0,0,0
1040,297.242543,16.392569,1.72E+07,803170.7,0,0,0,0,0,0,0
1704,339.2169208,18.392326,1764476.9,1013379.4,0,0,0,0,0,0,0
3660,258.2428132,25.374796,3876288.2,1175512.2,3613990.2,2419067.2,4990259,4198868,5881301,8057889.5,9309568
5295,1080.797065,30.894363,0,0,0,7685953,2676308.2,47371.594,0,0,0
56,130.1592521,5.0088615,1020071.44,962169.1,1848259.5,1432532.5,1575939.2,6345828.5,0,205845.52,50149.133
3923,585.9184434,26.055677,0,429725.88,5224200,1021090.75,0,0,0,0,0
2685,426.3060731,21.89425,1.00E+07,1.30E+07,2575256.5,0,0,0,0,0,0
5185,446.3397628,30.210978,0,0,0,9521777,1.74E+07,956423.25,0,0,0
1124,206.1178241,16.608072,1847233.1,1870481.5,0,0,0,0,0,0,0
4586,321.2785312,28.124008,0,0,0,0,1795477,1435369.6,0,0,0
1251,288.2170293,16.98869,3841268,373139.38,0,0,0,0,0,0,0
3070,255.2318763,23.331528,0,0,1210256.4,1754050.6,104689.36,0,0,0,0
871,221.189943,15.766722,6219888.5,974473.94,0,0,0,0,0,0,0
847,221.0708918,15.733888,197104.94,5254726.5,3681267.8,0,0,0,0,0,0
547,304.2847651,13.891139,388707.94,0,617388.2,461846.5,540347.25,107171.97,0,604660.5,731335.7
3067,299.2580491,23.315924,0,157687.53,1973863.9,349838.22,0,0,0,0,0
3308,439.8242484,24.1753,0,4436135.5,4967142.5,52111.42,0,0,0,0,0
3484,565.4107642,24.905174,0,2.12E+07,2.01E+07,3431144,50747.92,0,0,0,0
4927,401.2659872,29.158432,0,0,0,0,153113.14,2523050,869670.6,1136441.8,814586.4
2453,432.2383475,20.97949,0,1479735,842935.7,0,0,442482.2,402193.3,379368.75,112131.18
4447,414.3211812,27.666784,0,0,0,7400345.5,2.11E+07,1.51E+07,1874665.2,947577.1,0
18,233.1498115,4.5720367,0,238625.1,636557.1,736213.7,626958.56,862158.8,419298.88,622229.06,559854.1
3571,305.2475122,25.138275,0,0,0,644857.5,0,1581683.8,0,0,0
4765,563.403272,28.596863,0,0,4976630,362947.56,0,0,0,0,0
822,285.0901836,15.635616,8230670.5,0,0,0,0,0,0,0,0
1499,315.2435061,17.68442,1.08E+07,2580155,0,0,0,0,0,0,0
2196,226.1227946,20.117704,0,0,1300379.4,0,0,0,0,0,0
2355,423.2028087,20.62342,0,2408952.2,1216283.1,0,0,0,0,0,0
3239,427.3055374,23.948324,0,152097.44,2708710,753293.9,0,0,0,0,0
1574,315.2529919,17.937874,3593774.2,1020195.06,0,0,0,0,0,0,0
4096,463.3028562,26.57506,0,0,565644.5,1906328,2046352.9,721733.6,0,0,0
1424,374.1500192,17.482094,0,1233420.6,1407710.4,0,0,0,0,0,0
1956,244.1909331,19.315304,3057162.2,2157438.2,0,0,0,0,0,0,0
2950,576.2342267,22.837177,0,0,0,0,0,0,0,1056123.2,0
3331,385.2948128,24.321722,0,0,5001830.5,3155428.8,0,0,0,0,0
5034,389.3024548,29.606493,0,0,0,0,0,1917051.6,0,0,0
3315,528.3741816,24.225805,1015341.7,2.66E+07,1.51E+07,2893017.8,0,0,0,0,0
2256,285.2061392,20.3236,0,1980273.1,750463.2,0,0,0,0,0,0
5293,519.3871631,30.834335,0,0,159912.77,2.32E+07,4.30E+07,2643829.8,0,0,0
248,262.237827,8.991632,0,279154.7,1095933.1,856387.56,552478.7,422308.16,478635.66,0,114627.01
5274,393.3361129,30.705374,0,0,0,0,0,3452672.5,0,0,0
195,469.1315455,7.8536997,0,0,0,0,0,2031431.9,0,0,0
752,210.1125813,15.451062,4457121,0,0,0,0,0,0,0,0
2481,366.2640222,21.051985,322643.38,6184902,2090829.1,0,0,0,0,0,0
3283,550.3872254,24.114239,1048293.94,2.00E+07,1.02E+07,1548192.1,0,0,0,0,0
3302,271.2266953,24.171886,0,0,644935.2,1533693.6,0,0,0,0,0
308,275.0746416,9.959451,282820.12,1075564.4,0,0,0,0,0,0,0
4463,370.2948932,27.713154,0,0,0,2286987.8,7401370,7348420,608251.1,0,0
1183,282.1124581,16.775047,1424782.6,0,0,0,0,0,0,0,0
2278,660.489121,20.379732,1.19E+07,7823389.5,747209.06,0,0,0,0,0,0
5201,607.4388657,30.318499,0,0,5337203,3.93E+07,3.27E+07,616791.7,0,0,0
3491,398.3264665,24.922354,0,0,3868965,4108133,0,0,0,0,0
1652,165.0852731,18.213993,801140.3,1417630.1,0,0,0,0,0,0,0
3720,431.1604988,25.57542,0,0,0,0,0,0,0,1559840.1,311869.5
1664,355.1652023,18.254168,2915948.8,801770.5,0,0,0,0,0,0,0
38,182.1178719,4.586394,862875.2,844450.06,1188507.9,764240.4,392676.88,0,55250.586,0,0
1437,661.389339,17.504005,1.51E+07,3477492.8,331778.9,0,0,0,0,0,0
4364,423.8110124,27.441614,0,0,4648630.5,8624858,3916527.2,0,0,0,0
4486,321.2785724,27.781708,0,0,0,1198480.1,5224872,2063271.2,0,0,0
1332,151.1482275,17.22858,6041263.5,1459521.5,0,0,0,0,0,0,0
4257,645.4653914,27.12685,0,6920088.5,2.99E+07,1.38E+07,5313074.5,0,0,0,0
1840,283.190578,18.882273,3337617,9837220,587069.9,0,0,0,0,0,0
3699,472.3058592,25.488008,0,0,2661109,1.66E+07,1.73E+07,2596541,603985.9,728877.06,426572
5413,624.9405021,31.436451,0,0,0,790587.4,4032605.2,0,0,0,0
614,190.0863137,14.651565,1191255.6,0,0,0,0,0,0,0,0
700,183.1015977,15.174137,2834387.8,0,0,0,0,0,0,0,0
3097,277.2162289,23.43262,0,2383095.8,3.98E+07,2.33E+07,1745585.8,0,0,0,0
5460,320.2790565,31.664953,0,0,0,0,0,1044561.94,0,0,0
2498,149.0234733,21.096542,0,1486711.6,1017901.8,0,0,0,0,0,0
2817,306.2064732,22.378126,0,0,1438905.8,0,0,0,0,0,0
2027,266.1750944,19.505087,1000128,1557226.5,0,0,0,0,0,0,0
2383,343.2480672,20.738832,0,2405540.5,858678.06,0,0,0,0,0,0
379,356.2544916,11.386125,0,0,815210.6,784082.4,262026.22,0,0,0,0
2532,405.0580279,21.220587,0,0,1142428.8,1.96E+07,5006773,1752144.9,0,0,0
1722,194.1177727,18.461237,9456503,1.38E+08,4.91E+07,4234299.5,1378614.2,275725.7,0,0,0
612,290.1387869,14.644441,2489906.8,483444.1,485338.28,0,0,0,0,0,0
1892,269.1286671,19.055809,0,0,1210036.2,0,0,0,0,0,0
3644,299.2579974,25.335546,0,0,1238071.8,4430933.5,796376.1,0,0,0,0
5475,287.2300303,31.67463,0,0,0,0,0,1617250.9,464368.8,51650,0
2257,325.2010821,20.282398,966268.94,5694667.5,4314514,230042.88,0,0,0,0,0
3707,535.3816187,25.512949,0,2.39E+07,3.95E+07,1.09E+07,3073095.8,0,0,0,0
1907,374.1964993,19.107523,722867.1,1291911,0,0,0,0,0,0,0
4195,950.6974348,26.925467,0,0,8474189,7261679.5,1059242.5,0,0,0,0
3077,402.7877185,23.376049,0,3035405,1778627.9,0,0,0,0,0,0
1989,205.1872835,19.442543,1492599.1,4759901.5,1102793.4,0,0,0,0,0,0
3073,287.2369113,23.363258,0,0,1001605.4,874086.7,0,0,0,0,0
4838,644.4571272,28.808,0,0,2.82E+07,3.66E+07,1.55E+07,0,0,0,0
1895,434.3038848,19.06725,793598.1,0,0,0,0,0,0,0,0
3175,299.2580729,23.675644,0,0,1710581.1,878575.5,0,0,0,0,0
3338,658.4731579,24.347918,0,1.43E+07,5.00E+07,1.58E+07,1133334,0,0,0,0
4007,279.2317216,26.391178,0,0,8032674,6.96E+07,3.58E+07,1757496,0,0,0
3176,790.5515598,23.676685,0,2938458.2,3331837.8,0,0,0,0,0,0
3417,267.1720885,24.664396,0,0,467196.94,3348636,755105.06,210791.73,0,53433.6,51774.883
2596,251.1643062,21.531477,0,5501482,1.08E+07,381328.7,0,0,0,0,0
4993,761.5303514,29.421303,0,0,2590694,3171156.5,608986,0,0,0,0
1207,230.1177109,16.884457,5461745.5,1101480.9,0,0,0,0,0,0,0
3953,652.455284,26.215837,0,6246906,1.24E+07,3012374,430441.2,0,0,0,0
4094,381.2997801,26.569256,0,0,208765.67,5594975,4081345.2,155190.19,0,0,0
2623,231.2108466,21.666775,0,1950725.9,3931311.2,0,0,0,0,0,0
3120,743.5147709,23.474312,0,1541728.6,1582058.4,0,0,0,0,0,0
2503,232.1698009,21.131104,0,669135.75,1293632.4,0,0,0,0,0,0
5255,533.046231,30.570883,0,0,1146292.2,3445007.8,423287.72,0,0,0,0
1165,230.1176922,16.748276,2896864.2,974577,0,0,0,0,0,0,0
2473,473.3087996,21.038921,0,4883445,1653810,0,0,0,0,0,0
5395,666.4887247,31.231071,0,0,287655.2,5779724,2.20E+07,0,0,0,0
4768,688.483467,28.57188,0,157537.22,1.91E+07,1.41E+07,4959110.5,0,0,0,0
1122,279.2320228,16.602324,5663125,160538.38,0,0,0,0,0,0,0
446,220.0968693,12.4970875,3275251.8,647784.06,0,0,0,0,0,0,0
553,366.1084409,13.966593,4345769.5,0,0,0,0,0,0,0,0
3710,584.3580071,25.539545,0,0,1133018.2,2955030.8,952493.4,0,0,0,0
2708,404.2929936,21.976126,6426397,9754502,1998621.2,0,0,0,0,0,0
1783,298.1439063,18.663113,0,1194344.2,0,0,0,0,0,0,0
2161,369.1810098,19.971628,2653270,6079351.5,492040.4,0,0,0,0,0,0
2913,253.2162774,22.724457,0,0,2927562,53410.305,0,0,0,0,0
754,250.1438023,15.451062,1712660.9,0,0,0,0,0,0,0,0
2390,425.2697298,20.754267,563517.8,745497.06,49261.28,0,0,0,0,0,0
3005,605.3868751,23.017258,0,1728622.2,4801243,0,0,0,0,0,0
3235,276.1594309,23.930138,0,0,1.19E+07,3.80E+07,3194062.8,0,0,0,0
454,223.1443182,12.646562,1450961.5,0,0,0,0,0,0,0,0
3210,279.2319619,23.826103,0,0,1.04E+07,4318999.5,0,0,0,0,0
4907,600.4305333,29.071571,0,0,2.84E+07,5.64E+07,2.90E+07,46727.09,0,0,0
973,193.1224652,16.13057,2040417.6,0,0,0,0,0,0,0,0
2499,297.2061728,21.096546,0,3088622.2,2622864.5,0,0,0,0,0,0
4024,283.262904,26.401367,0,0,0,144729.34,1316284.4,1051731.4,0,0,0
4436,419.2767115,27.646673,0,0,0,642186.9,2769567,2011649.6,0,0,0
2812,333.203744,22.375135,0,0,0,0,617356.94,725219.1,0,0,0
861,218.1174966,15.743732,1035338.06,2106665.8,0,0,0,0,0,0,0
823,625.3918702,15.633961,7503580,1654054.4,2219725.5,1074432.1,0,0,0,0,0
4297,405.2976534,27.23797,0,0,0,0,829898.06,1741511.9,0,0,0
488,196.0429188,13.259401,3449287.5,0,0,0,0,0,0,0,0
3348,545.3659045,24.394424,0,4076281,3.55E+07,1.39E+07,49371.508,0,0,0,0
4806,435.3104144,28.713593,0,0,0,0,657239.6,2797510.2,0,0,0
2147,285.2061698,19.92379,0,5976086,983337.94,0,0,0,0,0,0
3362,319.2247446,24.434242,0,0,1515285.4,4071789.2,832896.8,0,0,0,0
1324,298.143749,17.21266,1978988.5,0,0,0,0,0,0,0,0
1470,130.0652488,17.60397,6004735.5,3049351.8,0,0,0,0,0,0,0
3109,448.3193409,23.45119,0,3160729.5,1264985.2,0,0,0,0,0,0
2930,432.8164637,22.817728,52597.617,4467793,925135.06,0,0,0,0,0,0
1612,514.3587888,18.09863,2318727.2,0,0,0,0,0,0,0,0
531,410.134645,13.778501,1589337.9,0,0,0,0,0,0,0,0
3003,490.8398974,22.988365,0,2316568.5,693873.94,0,0,0,0,0,0
5330,425.2871402,30.968557,0,51965.4,0,0,342031.28,3477550.5,495562.34,329131.44,51872.414
2432,236.1282327,20.88904,0,391858.28,1292221.1,0,0,0,0,0,0
3424,309.2060873,24.662258,0,0,1723982.4,4965926,0,0,0,0,0
2296,317.0922088,20.43311,0,511107.28,1218576.9,0,0,0,0,0,0
2044,704.4790167,19.54083,1382223.2,0,0,0,0,0,0,0,0
840,254.1385668,15.726275,5130950,1.28E+07,626524.7,0,0,0,0,0,0
3086,732.5459359,23.418575,3591054.5,4.26E+07,3.43E+07,1.64E+07,1132778.9,0,0,0,0
2603,547.3455459,21.568777,0,3881221.2,2157546.5,0,0,0,0,0,0
3543,398.3034277,25.016901,0,0,0,0,0,0,6039505,3410869,205890.16
1158,195.1381302,16.73072,1.38E+07,629444.56,0,0,0,0,0,0,0
1868,278.1388566,18.934317,2.58E+07,9611933,0,0,0,0,0,0,0
4147,564.4026527,26.688196,0,1.07E+07,5.64E+07,2.37E+07,8390671,0,0,0,0
3646,468.3318278,25.341042,0,0,7349803,4.40E+07,1.34E+07,508079.34,0,0,0
4503,908.5505831,27.849958,0,0,222847.39,3561896.8,3335819.2,0,0,0,0
2940,864.6247444,22.810066,53108.414,5352433.5,1952777.8,0,0,0,0,0,0
5075,659.4808719,29.735046,0,0,1.42E+07,3.07E+07,1.85E+07,0,0,0,0
1525,148.1120669,17.724642,1590391.8,1165625.4,0,0,0,0,0,0,0
1465,183.1381147,17.581083,3260158.2,0,0,0,0,0,0,0,0
1619,267.1703471,18.121632,4091336,0,0,0,0,0,0,0,0
1174,185.1173583,16.763554,2153292.5,0,0,0,0,0,0,0,0
3270,567.4101223,24.08679,0,2965113.2,1.46E+07,3143603.2,0,0,0,0,0
576,227.0816901,14.316744,1242358.1,0,0,0,0,0,0,0,0
3942,832.5989796,26.128714,0,2513320.2,2.95E+07,1.97E+07,5445904.5,0,0,0,0
917,279.231781,15.900229,1698140.1,0,0,0,0,0,0,0,0
3955,563.9054331,26.218302,0,636438.56,6581666.5,2294432.8,0,0,0,0,0
708,208.0969804,15.209536,8513068,988605.44,0,0,0,0,0,0,0
2155,471.3404387,19.962618,3383844.8,0,0,0,0,0,0,0,0
941,278.1385754,15.992352,4362621,0,0,0,0,0,0,0,0
5304,466.3882883,30.878672,0,0,0,0,0,1507975.9,0,0,0
580,279.1705165,14.380052,2848052.5,4080039.8,792658.2,0,0,0,0,0,0
719,230.1175231,15.289679,2067479.4,0,0,0,0,0,0,0,0
2693,379.1903817,21.94591,0,629505.3,482401.34,369435.62,341411.8,583103.75,0,0,0
3480,313.2737352,24.89046,0,0,0,1555831.8,146905.58,0,0,0,0
2749,702.4994641,22.125225,6317719,2.57E+07,1.01E+07,453410.62,0,0,0,0,0
4568,437.3624859,28.063456,0,0,0,473559.16,5537729.5,2435290.5,0,0,0
1314,167.1431214,17.201159,3366324.5,0,0,0,0,0,0,0,0
1262,331.2477665,17.016768,3080441.5,0,0,0,0,0,0,0,0
753,244.0968846,15.451062,2440119,0,0,0,0,0,0,0,0
2707,180.0326662,21.97261,0,0,1932416.1,2047256.2,0,0,0,0,0
1243,253.1799316,16.977158,7889914,367879.2,0,0,0,0,0,0,0
1790,418.1449952,18.686268,491570.3,775510.8,0,0,0,0,0,0,0
4858,426.3573447,28.892956,0,0,0,0,3500383.8,3359183,0,0,0
2103,341.232389,19.824575,846213.75,1.08E+07,2129341.5,0,0,0,0,0,0
3478,293.2111064,24.881966,0,0,1238757.6,2458580.5,0,0,0,0,0
68,176.0707726,5.3691435,801334.7,790204.75,1594415.2,792800.4,164252.8,0,0,0,0
2646,328.2564977,21.730585,0,1482071.5,8061876.5,500495.25,0,0,0,0,0
1111,283.2268471,16.59077,9262977,2592643.8,0,0,0,0,0,0,0
4697,801.4413312,28.396458,0,0,723141.8,2.85E+08,4.75E+08,4.05E+08,1.90E+08,1.85E+08,1.43E+08
2537,436.2690651,21.30951,0,754524.9,1066898,0,0,0,0,0,0
5124,362.3051778,29.98714,0,0,0,0,0,921190.9,0,0,0
3553,623.4340569,25.092224,0,8736095,6919745,824034.25,0,0,0,0,0
461,152.107124,12.725606,1.97E+07,5353343,716814.56,0,0,0,0,0,0
1861,232.1334251,18.928555,1966551.9,809148.2,0,0,0,0,0,0,0
1548,426.32148,17.857246,1134365.5,594763.4,0,0,0,0,0,0,0
